ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
592,1,,,C,,,,,,,1.02844695736,,6.18152795528,,11.0922076966,,,,,,,6.48411776249,DJU,,A,,,,,,,A,,,6.93633483928,,,,0,,8.76781743349,,,,,,,C,,,1.70493743814,,E,,,,BZ,,,,,,1,,,,B,,,,,B,1,,B,B,,,,E,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,B,,F,,15.1983091124,,,,,,,,,,,AR,,,,0,,
595,1,1.71933180828,10.3965844116,C,4.89055660509,5.4942835419,2.11895874115,3.27137569646,0.0519228630906,11.5625003177,1.5754930941,14.5454539161,6.95918967341,2.1363798656,10.9910978955,1.86314432263,2.16216286869,4.24297721707,0.453741467502,0.138363016139,17.3772724284,6.04740858748,PIY,0.00000035009602009,A,0.0613446678283,2.48760909722,4.14498041461,2.29848193551,6.85873533287,,A,1.03159766835,1.37546515501,5.86144610624,5.68773267503,12.6710281555,0.568181880744,0,1.04475847404,11.0180152421,5.50185968953,10.7434952571,3.58722397322,10.3030904649,5.70463346903,0.106995765541,E,11.2379912586,6.28252799883,0.660259195479,9.60971279438,E,14.525744448,0.0726706153499,1.00371715969,CN,4.12639336526,3.42679178393,8.44686659729,2.31722352267,16.6280070557,2,0.0772293109402,7.16941382133,15.6287864406,A,7.56505537802,16.0124619678,9.72972982508,5.26569825706,F,2,1.89394029027,B,D,2.62782826532,5.22304753577,15.1351347938,D,1.25000040955,10.0209823367,8.34792808742,1.56133789154,0.446095799505,2.80575609399,0.920073400444,4.71385591314,3.42007390117,0.0954462386011,0.822628392404,G,0.307605535982,4.2878156215,3.36641031833,0.344354742159,4.98141177612,7.72727309997,14.1227962406,0.579305870781,16.5109030922,6.09732732764,0.950357495701,4.03518118672,1.29668079115,0.0212430333271,13.6390437544,C,1.41185196551,1.28289499348,A,2.11895977622,E,G,13.122440525,10.2702707558,3.68563730697,3.63568545813,8.29545524275,1.48605805905,2.99065463775,2.48520805056,10.3125006607,2.6360982983,-0.000000730527272509,AC,1.71642569991,8.43401472054,1.16477499434,0,0.840909636712,2.70270355032
596,1,,,C,,,,,,,1.37855655014,,6.24224129588,,11.3723133053,,,,,,,6.5232300087,QKI,,E,,,,,,,A,,,3.7035330604,,,,0,,14.2319652857,,,,,,,E,,,2.25075196201,,F,,,,CN,,,,,,1,,,,B,,,,,C,1,,B,B,,,,D,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,A,,A,AG,10.8516975821,,,,,,,,,,,V,,,,0,,
600,0,,,C,,,,,,,1.05032829239,,6.64003943498,,10.7607962773,,,,,,,6.15649450342,XPR,,E,,,,,,,A,,,7.32868035625,,,,0,,8.16945306711,,,,,,,J,,,0.475387730336,,J,,,,Y,,,,,,1,,,,A,,,,,B,1,,B,B,,,,H,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,D,AC,15.1929192718,,,,,,,,,,,X,,,,0,,
601,1,,,C,,,,,,,5.75492322631,,9.14311266904,,13.9616132626,,,,,,,7.51502285085,BUN,,D,,,,,,,B,,,6.80563538565,,,,0,,13.7312792314,,,,,,,C,,,3.12082772685,,B,,,,BW,,,,,,1,,,,A,,,,,F,2,,B,D,,,,B,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,B,,J,,11.7831415181,,,,,,,,,,,CJ,,,,1,,
602,1,,,C,,,,,,,1.05032796883,,6.29791328563,,11.8667084791,,,,,,,7.23486358549,ADMM,,E,,,,,,,A,,,4.76669442622,,,,0,,12.2205330664,,,,,,,I,,,1.42616104873,,I,,,,,,,,,,1,,,,B,,,,,F,1,,B,D,,,,C,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,D,P,12.4084285625,,,,,,,,,,,CG,,,,0,,
605,1,,,C,,,,,,,1.29102770568,,6.38123105116,,11.1492036689,,,,,,,6.30243564111,AGDF,,E,,,,,,G,A,,,5.87074350767,,,,0,,10.7170255468,,,,,,,C,,,1.68586314274,,I,,,,BV,,,,,,1,,,,C,,,,,B,1,,B,B,,,,B,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,F,,13.7742709997,,,,,,,,,,,AZ,,,,0,,
608,1,,,C,,,,,,,4.44201216053,,7.73648570796,,13.3877239292,,,,,,,6.98644639105,BO,,C,,,,,,,B,,,5.78788186135,,,,0,,14.0192469495,,,,,,,C,,,4.35037810437,,J,,,,AL,,,,,,0,,,,A,,,,,F,2,,B,D,,,,B,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,B,,D,,12.0829501717,,,,,,,,,,,BE,,,,2,,
610,1,0.959480458423,9.72981543522,C,3.55635296341,7.47814404002,1.55591561198,2.35980583963,0.133427591959,11.6901399467,1.83807352903,15.9279561912,6.87695301412,3.02796182755,10.5370440467,2.24442481572,6.55999930308,2.95695607056,1.12163404067,0.188966939948,18.2141932732,5.34653682304,LZZ,0.000000770074568807,C,0.0622854151752,1.11723367346,3.41653215383,6.59396972273,7.46191176238,,A,1.6142619025,1.62074630169,5.2296395804,6.76823418329,14.6341456214,0.439560276538,0,0.518078843334,12.2813103722,6.59319284554,11.4035647304,1.47220083501,11.6676290008,8.11666098489,0.099517005969,E,13.0758025153,7.20259280903,1.42469398806,6.64023140929,L,16.3510000172,0.0452204396109,0.894651848298,DY,4.05186430146,3.83112860826,8.93789406449,1.02215005735,14.6232468265,1,0.0861806610856,5.25547518985,16.770348919,A,8.2787687879,17.5803399691,7.35999941889,8.40641106088,F,1,2.70817064575,B,D,1.77408393112,6.48946551851,12.1600009672,D,2.88732416171,6.69464326369,13.5143016086,1.47812051476,1.59481392159,1.96209672503,1.20583375931,7.61781085503,2.02269022606,0.0885660673278,0.874103640845,F,0.512888018479,4.62144518475,3.31646347237,0.571532586128,6.10048677484,4.72527488541,11.6272597886,0.725013939631,15.7655953414,4.42803325006,1.04405468499,4.54952813714,2.00691330899,0.0631166582102,11.0106865701,A,1.422739841,1.71052716114,A,3.07293300738,U,G,12.3530706877,12.6399993038,1.49435230468,2.28443470585,5.16483482871,3.49438837864,1.94076798102,2.05220449559,8.73239485255,2.82364072021,-0.000000681298776289,CI,1.44383419896,5.47001677677,1.35384204962,0,1.37362734253,1.27999900724
611,1,,,C,,,,,,,3.93873147835,,8.8071860408,,11.445858082,,,,,,,5.73066139159,ROZ,,C,,,,,,,A,,,8.34435457957,,,,0,,9.47037125342,,,,,,,I,,,0.347737583685,,H,,,,DX,,,,,,2,,,,A,,,,,F,2,,B,D,,,,I,,,,,,,,,,,,F,,,,,,,,,,,,,,,,A,,,A,,D,AC,14.222797554,,,,,,,,,,,CG,,,,0,,
612,1,0.909090063819,11.8618680052,C,4.41747987949,6.05917974141,1.47420112568,2.75184361841,0.0194142336216,10.9090904515,0.787747137811,15.4285711504,6.21278138926,3.28612066562,10.7607967715,3.01362728683,1.24999952562,4.22632329613,0.200013570778,0.200898572748,17.3959246341,6.41133432978,LQ,0.000000288515495417,C,0.112271453427,1.44144141777,3.93120326664,0.868077117683,7.81326829144,C,A,1.76904179847,1.572481028,6.60284862437,8.05896792329,12.4330752454,0.357142586132,0,5.96344976865,9.05288973932,6.63390750467,12.4815728747,1.82857168642,11.5482926387,7.30137737751,0.103905110175,I,11.4061204717,7.56756811508,1.12684284784,8.70878064436,G,15.0943392464,0.0638405171628,1.32678187418,P,3.93120340668,0.565370800246,9.2269334936,1.35135154785,16.554047947,2,0.104693064212,7.14542630851,15.3400743226,B,8.59950952706,12.9328629338,11.249999608,8.64728717103,F,2,2.85714286324,B,D,2.61445072269,5.94594646636,17.5000005962,C,0.454546241998,9.44467793103,8.59311105664,2.06388298534,0.29484042561,1.36752224482,1.69533224742,6.61100060604,3.7346445249,0.0865884015403,0.88313788443,F,0.450696679955,4.22228717791,4.1116484941,0.498722094583,5.89680621679,5.3571429672,10.1670306843,1.62162171751,19.3639567656,5.63553992267,1.35191648323,6.20229405764,2.35680521282,0.00856361518763,13.5876299977,A,1.65260410243,1.67763177648,A,2.06388261849,R,U,14.8044800091,8.74999908341,1.88679230212,4.20306033335,5.71428487031,0.332848019461,1.62544136955,2.72727299049,10.4545452639,1.96964517754,0.00832351720931,N,1.54818328547,3.68550276571,1.32416479739,0,1.14285694981,1.25000089498
613,1,0.680146831889,11.522260251,C,4.63998418945,11.5803629763,2.6225491241,3.19853002381,0.14128482271,9.31034506927,0.787746623637,15.5523468834,6.20538953499,2.87471122139,10.9910979942,1.72796012598,5.37036955735,4.54926063224,1.12587401386,0.165870761884,18.1413209319,6.63510412821,KKG,0.000000137325005,C,0.214142217355,1.95465677717,3.35171633167,6.97669468387,7.83088245115,,A,1.2408085055,1.32352860398,5.78058003632,6.88725561493,13.0398568109,0.229885640426,0,1.48047281298,10.3530858095,6.59926521636,12.2120097485,2.51263462281,11.9146666766,8.46257031605,0.112362636518,C,11.0564025855,7.23651884516,1.14738427589,5.94047895873,K,15.7120498261,0.0708332946039,1.02941142906,AG,4.49142059427,0.25109844138,9.75659474618,1.88725408744,16.6183089944,1,0.11912269291,7.62838369558,16.8366722787,A,8.48651983913,17.037036195,10.3703701674,10.6282390681,C,2,2.03068662563,B,B,2.82131571726,6.46446071941,13.5185178481,E,1.99999970461,5.30983360103,12.5744313046,1.34191182558,1.06617604324,1.51679286843,0.97426408144,9.69730556391,2.80637196232,0.136014942769,0.957217257593,F,0.375363142253,5.22335797393,3.94581432417,0.409094288016,6.1519615866,6.43678216333,10.2176580266,1.34803867245,19.6233516106,5.87422196667,0.803118202408,4.9806102584,1.93692651064,0.0810992443463,14.0807165735,A,1.87626161516,1.24999969378,B,1.87499984541,R,,13.8509188799,9.4444444674,2.62910765281,3.82978686649,6.66666585923,1.04748972955,1.59447563335,1.85436065415,7.31034405377,2.28777573291,0.0167231664985,Q,1.9038579489,4.66452231734,1.70006963232,1,0.827586978914,1.11111024661
621,0,3.04895874166,9.3504789195,C,4.25062077025,11.2508404946,2.65632616288,2.85991346627,0.0925985255859,9.68085130801,1.57549179172,15.4674789384,6.95338088897,3.03892496865,12.9814494283,1.53256773822,4.73684137954,4.70287923834,0.684853336515,0.158822534739,18.2453458384,7.99507780872,HAO,0.00000026611865733,A,0.155134110632,2.3460983858,3.21861431771,4.40881004653,8.43431861756,E,A,1.32331591633,2.21037384705,5.11238933899,8.68637951836,12.6710288575,1.15254215472,0,1.45137374793,12.2024463766,7.3776049747,12.7290347066,2.68292719394,11.836411709,10.6971574873,0.13068613255,I,11.0110495724,8.04653385584,0.676398751852,6.50295373329,C,15.8620688291,0.0554306635015,1.57052758704,,4.08143458434,3.71517033385,10.9101683746,2.06172311986,16.5000805434,1,0.145139260403,7.78368368804,16.4398296073,B,9.5395058292,17.461301099,9.47368488036,12.788279765,F,1,1.92665998011,B,D,2.93787948195,7.27096381741,12.4561408782,C,2.87233970594,4.29710416262,12.2825459208,2.06495384862,1.5705279489,1.47783283578,0.930683516052,11.2781711882,2.4430448526,0.159618776836,0.936826180832,G,0.471864048094,5.69131085806,3.37815769224,0.538732531895,6.68928839175,7.86440658858,7.8459070359,1.52851775296,15.4385955138,7.04155631171,1.56323522345,4.89448998614,1.98666143447,0.0685450955907,14.0796164036,C,2.28394634038,2.59868422014,A,3.49006380039,A,V,12.0876470343,10.5263152476,2.66666650685,6.8906317396,8.94915226087,1.16981756007,1.21774956532,2.56626513481,6.80851000055,1.88915934976,0.139872522364,AG,1.36918776102,1.9813376208,2.28622040865,0,1.54576279762,2.98245694192
622,1,0.346280389424,8.7794780935,C,7.21858575497,11.1432423521,2.33972892339,2.22742187153,2.58674443135,4.36019046949,2.07877384736,16.7678752066,6.81983019961,3.47153717561,16.5124927197,0.856782551315,1.63265325714,13.8463926196,0.926567360052,0.213015415892,18.341451918,10.9197952602,LSJ,-0.000000675825594498,C,6.57420426768,2.04180307642,2.405241767,4.56702958794,8.64763616494,,C,0.645764978122,1.83434718448,7.72976397877,9.24660780561,6.03212362057,0.168067220883,1,2.82216852346,8.57029086512,8.01123066595,12.8965847529,2.33104730384,14.9984000813,9.82521664526,5.01565739928,C,7.36274652302,8.69443127161,2.07468222533,2.34169540407,A,16.6450211968,6.77472248615,1.23537645346,A,3.79971926204,17.2234944195,14.9685625243,2.00748734153,12.2502101538,0,3.92575447535,15.0040916759,16.3648269189,A,9.55545219287,15.0572074559,8.97959204255,11.9444877563,F,1,0.938621604619,B,D,11.550410604,6.36406099535,17.7551016652,B,0.758293505157,2.45628661857,7.15119767385,2.44267666045,0.449227669397,2.62589881302,0.533458854489,17.3021906876,5.65278393772,6.57896522513,0.840506887419,B,0.651658226791,16.0418227932,3.52881356205,0.72004346295,7.19700472474,9.83193270319,7.67130702849,0.772111033166,1.03737590005,14.0112281588,12.6116511573,5.19750480609,2.15250123563,8.45932290722,15.0067498169,B,9.49180458439,19.9999995627,B,3.03228753556,F,,15.4522620413,11.0204090399,2.5324672928,14.7592378994,10.0000006414,0.0802477560092,2.33409669604,2.80947305218,3.60189585613,2.72653722667,5.82963645375,AR,1.38277987372,3.40430487885,12.0038731001,0,1.64705798882,0.408162460797
624,1,,,C,,,,,,,1.31290997311,,6.74470477912,,11.6363852331,,,,,,,6.84357872853,TIS,,E,,,,,,,A,,,5.66549046388,,,,0,,11.0635978986,,,,,,,J,,,0.72041667472,,C,,,,CM,,,,,,4,,,,B,,,,,B,4,,B,B,,,,H,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,U,AE,13.1091384451,,,,,,,,,,,AF,,,,0,,
628,1,,,C,,,,,,,3.91684915092,,7.773714131,,13.3229203072,,,,,,,7.22965365446,XNT,,D,,,,,,D,B,,,8.40867479845,,,,0,,9.3466461092,,,,,,,C,,,3.17511587272,,I,,,,DI,,,,,,0,,,,A,,,,,F,1,,B,D,,,,B,,,,,,,,,,,,B,,,,,,,,,,,,,,,,B,,,B,,M,,15.2967931494,,,,,,,,,,,BG,,,,1,,
629,0,1.51417715103,5.25138439348,,3.74523161252,8.31047498292,2.1280326304,1.44986926306,6.22889216195,7.70098673774,6.56455113668,14.0329839098,9.84434611682,6.64009807584,14.3547909428,3.41781956038,7.63052257248,2.8617534828,1.35698629925,0.512215246486,14.461356823,7.80195522489,AAPP,-0.000000561258609088,D,6.35734607013,1.33976401705,1.87079806574,7.31237969403,6.34317464224,,,2.39403728519,2.9114286418,8.01188987041,7.47149962683,15.1487315588,1.12903174286,0,0.315534163632,12.6387371791,5.47208498727,13.0137382326,1.87406202974,9.82120948866,6.36537228833,6.60471797077,D,14.0190406741,7.41888357629,2.82444437164,10.0987442733,I,14.6543782965,2.65589426204,1.92926018615,BL,2.34434353737,17.1562505141,6.22416880454,1.18970977366,12.1564962957,0,6.0971463776,4.77609884198,12.1161654652,A,7.79888966547,18.0937498072,8.83534172078,12.1514653178,F,0,4.26349324841,B,D,1.78929985488,5.86378171665,11.2449795313,P,2.67983112485,8.36197243316,3.2905732408,2.45542248706,3.33235922535,3.98809574777,1.56094729799,9.22737477428,1.07570938707,6.53486894663,0.772970799933,A,0.746572406632,4.1618408808,5.52325499976,0.926962051714,4.64776295739,8.95161306711,6.99464163675,1.46838129816,1.90625083555,3.47623922975,3.01169689821,4.53066587978,4.51812848787,3.74794317926,9.18135253545,E,1.24148209493,3.30166748283,C,4.91084404968,O,N,12.6490297454,11.2449801043,2.04608280742,8.93309691149,10.0806444487,5.89981792993,1.60416659875,3.30969167315,5.0211564739,5.65663004695,2.64265968949,AU,3.71553561058,5.77681911926,1.63709479924,0,4.01613003224,1.12449814357
630,1,,,C,,,,,,,2.34135672115,,7.38171935403,,13.387723014,,,,,,,8.04239046447,EUQ,,C,,,,,,,A,,,2.94130724227,,,,0,,16.4061940353,,,,,,,C,,,1.04907962299,,I,,,,BZ,,,,,,1,,,,B,,,,,C,1,,B,B,,,,E,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,B,,N,,7.41103116271,,,,,,,,,,,BD,,,,0,,
631,1,0.571575273916,6.35567924065,C,3.27352196166,7.95890101134,1.83316263324,1.98764203914,9.64563114697,7.01886886538,1.29102913345,16.4108357212,6.64732741095,4.01381674926,12.6034031776,1.68219482399,6.91357944281,2.50164995865,0.57530556547,0.273751007622,18.0980168535,7.74968414259,BNL,-0.000000163476601842,E,11.5162157438,1.24613714294,1.94644700505,4.15009528623,8.29042292791,C,A,1.43666396337,1.66838336439,4.09030218896,9.22760085069,15.0801456704,0.310880940008,0,0.0797419306147,13.5323068431,7.48712620402,12.9454180746,1.48984241419,11.3906469173,10.7867006745,9.81934933773,C,13.5504089529,8.22863074955,0.94637208676,8.16699345775,L,16.8198764379,11.0821065604,1.32852778469,AW,3.55303909911,2.45700253755,10.2170876534,1.18949499198,15.0687351315,1,10.8682321249,4.61344159142,16.7771963502,A,9.12461379019,18.4766588714,10.6172839636,13.9374410175,B,1,2.18679538656,B,B,1.47101055808,8.03295616137,12.3456781867,B,2.11320781431,8.80219603601,3.05770543848,1.54479877778,1.73017415077,2.48565927594,1.00412000165,9.114075473,0.67971259493,5.17043362237,1.05119318822,C,0.707266193779,4.85197289274,4.04676407929,0.777183088189,6.97219293914,6.52849746561,3.78259113707,1.30278056892,17.5429981797,6.05171107321,3.67332786977,5.48542137698,2.97482864673,5.81036603846,10.478246789,D,1.18781190577,3.14903983665,B,2.40988761782,I,,10.9108043987,9.62962909542,1.56521693328,8.5586561109,6.83937758166,1.35266309026,1.44963115664,1.87734767863,4.9056609833,2.76805363985,6.28348646616,BM,1.79015017217,3.03166917519,1.55447392344,0,1.6787561675,0.740741451975
640,1,1.95422596413,6.34812808871,C,2.94819251917,7.41545736074,2.30985829241,2.22535219889,0.598498860737,7.6829262737,1.05032747078,15.902669364,6.20499128544,3.73803466777,10.6767130505,1.58110065787,5.29032299401,1.89905158926,0.832568304818,0.23659807853,17.4050616219,6.10121368939,EZJ,1.64121169381,D,0.816548896116,1.75586757947,2.04929616265,6.07013135219,7.88732413411,D,A,1.33098543995,2.18309819188,7.10766990928,8.95774598404,16.442710176,0.949366799696,0,0.0918358321958,8.51891967353,7.13380250643,12.6690141445,2.13500849756,9.45115349825,11.9387896022,0.80493646538,I,15.1496646286,8.13380283746,1.68439620607,9.02274317367,K,16.321428852,0.865804897801,1.20422578926,P,3.66197212009,5.05942322371,9.85823491297,1.56220698655,13.026386425,1,0.881076018871,3.50417357429,15.5959145308,B,8.9718309237,18.8624786058,7.35483900834,11.8340347997,C,1,2.0604388972,B,B,1.11966845294,7.66901496291,12.7741926735,C,2.50000083141,9.61545959655,3.57121592727,2.0915495863,1.73239394096,2.58234476458,0.89788638151,6.43637460583,0.718309516311,0.451607171238,1.03865598496,G,0.586527088117,4.26022345399,3.91583317782,0.670973088142,6.43662068465,7.65822710853,8.14094378315,0.929576869298,14.9405765784,5.10843986602,2.12040374882,5.58197736743,2.51779861106,0.242413630956,8.29802425992,C,1.35197486169,1.2995441129,A,4.09859206088,I,G,15.3586964247,12.5161288614,2.16071413334,6.32302922588,8.60759452133,1.58973654163,1.03565376462,2.57142775496,5.18292597267,2.81815872398,0.214092862373,BJ,1.60664299688,2.49559759945,1.07811347128,0,1.96202524254,1.9354843277
641,0,,,C,,,,,,,0.787745206475,,6.4186908897,,11.6363862094,,,,,,,7.31888988102,AAKA,,E,,,,,,,A,,,4.74187318967,,,,0,,11.9955135714,,,,,,,I,,,0.554618294987,,K,,,,,,,,,,1,,,,B,,,,,F,1,,B,D,,,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,A,,U,G,12.222902592,,,,,,,,,,,AN,,,,0,,
647,1,,,C,,,,,,,1.31291055067,,6.74681755756,,12.5120379195,,,,,,,7.64779312618,AANT,,C,,,,,,,A,,,6.45984949576,,,,0,,9.80753874227,,,,,,,I,,,0.714548549837,,I,,,,P,,,,,,1,,,,B,,,,,B,1,,B,B,,,,C,,,,,,,,,,,,F,,,,,,,,,,,,,,,,A,,,A,,J,AG,14.105308331,,,,,,,,,,,E,,,,0,,
648,0,,,C,,5.32636465165,,,1.60529489712,,1.31290996609,,6.95430936317,,12.0866777037,,,,,,,7.24417153853,EMP,,E,0.982560677228,,,,,,A,,,7.50679158701,,17.0040271581,,0,,8.15208839693,,,,,,1.30566293218,I,,,0.137921438417,,H,,0.897616553327,,,,,,,,1,1.27121694695,,,B,,,,13.9595445328,B,1,,B,B,,,,C,,11.898079694,2.68707485373,,,,,4.14604970162,,1.40462901353,,C,,,,,,,3.03375322085,,,,,,,0.482803745432,,D,1.18953198595,0.442653235711,A,,F,,15.0914110945,,,3.71500746584,,,,,,,1.09399133867,AP,,,0.597156763874,0,,
649,1,1.22112115288,11.5871352557,C,4.0646091426,6.62407544043,2.35973676791,2.35973519257,0.112627992226,10.6550209234,1.29102852584,16.0109298502,6.44564342816,2.99154082122,12.3789342163,2.05813174279,4.52830184647,3.80312639078,0.840341420529,0.181747140603,18.4637521454,7.46259956003,AEQY,-0.000000382327172235,E,0.110459037971,1.46727117634,2.94554507972,5.18067230494,8.18481801977,C,A,1.50990160483,1.74917423093,3.26711678271,8.25082542367,18.5603815337,0.559440214795,0,1.67415492849,14.8339482346,7.25247620886,12.0709574609,1.76684846914,10.9942173597,9.26483583638,0.104770460464,C,11.9489151693,7.82178300551,1.50685926274,6.23824028655,C,16.2298392491,0.0678127213636,1.23762406054,AS,4.00990000494,0.706476086301,9.4976639168,1.34626017308,15.9025976711,2,0.107392937605,6.51787096071,16.8161814029,A,9.05940520349,17.35912463,9.43396210796,10.9243389874,C,3,2.31481441868,B,B,2.33480009187,6.55940683884,13.9622650349,E,2.09606928783,6.16030151372,13.601868797,1.83168269351,1.18811877706,1.66666570207,1.21287042391,6.95649789253,3.34983597912,0.0876038077986,0.937379513654,A,0.571928678009,4.57679228544,3.18965429365,0.634403864677,6.64191510482,6.22377645954,9.07525469264,1.19499488355,19.2094204346,5.46753928492,1.19129349609,4.24887797863,2.05953033766,0.0500214146849,12.7681611969,E,1.61096618238,2.36842013215,B,2.77227783433,R,,9.77779300717,10.5660385095,1.79435518608,1.78424870424,6.78321698665,1.51153660161,1.11017601694,2.34177206905,8.55895243177,2.2383571724,0.00720454218589,Q,1.45211441942,4.22339017895,1.3556529079,1,1.48251706162,1.50943489228
651,0,,,C,,,,,,,2.01312994991,,7.38512449586,,12.006525103,,,,,,,6.87039596435,QMN,,E,,,,,,,A,,,4.25659450443,,,,0,,13.9960926896,,,,,,,I,,,0.36974505468,,A,,,,CY,,,,,,1,,,,B,,,,,F,1,,B,D,,,,C,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,P,AF,10.0970433947,,,,,,,,,,,P,,,,0,,
652,1,1.74363793464,4.32857711417,C,3.08197323717,7.84936876674,1.68394617299,1.63996293732,7.74659506649,11.1272726489,1.05032911626,14.8209365846,6.47478420449,5.53463479504,12.1486045722,3.93800715773,5.87458738826,1.96866556076,1.42483502456,0.343748182133,16.7617548751,7.53092291539,MNZ,-0.000000519045869395,D,8.44658791372,0.806367065179,2.77097085561,6.80350601597,7.21332021566,C,A,2.88407170624,3.80772913047,6.77592483165,7.55262246505,15.6068700759,1.1494251854,0,0.343438473603,9.04348441802,6.76091757133,13.0819978699,0.96418694149,9.07935177502,7.8361506649,8.43447622851,I,14.9501210189,7.98617673971,0.934633822978,11.8370080381,E,15.2787453849,4.2071586797,2.69556989222,P,3.22337344602,17.0436497964,7.34479791618,0.633574592091,11.7926380153,3,8.29199959692,3.57380727811,13.4570829791,A,9.12346939309,17.6091265533,9.43894417101,11.6005372324,F,3,4.390496785,B,D,1.16901013421,7.06880347425,13.135313941,C,3.23636414996,8.9277670798,3.29704267997,3.75117794669,3.35532602816,4.07960267713,2.04524052642,9.11804544268,0.452404214761,4.0182748922,0.71712757165,B,0.751093718813,4.19233620643,4.19263588483,0.961956095162,5.51052414383,4.2145602956,7.54867671972,0.933081619807,2.92658713768,4.2961740234,2.56998064752,5.71008492679,3.76696460167,4.27611194063,8.00342429484,B,1.46991596716,2.65737090246,A,6.03204457868,P,AF,14.7441314039,10.5610568571,0.958188924958,7.93101479108,5.36398564467,3.14698743621,2.07341303956,4.69708946046,7.89090943193,4.8935693625,1.10570626856,H,1.84991235594,3.21630491175,1.42824245209,0,4.64367911796,0.990098812045
659,1,2.65400840771,5.74050479192,C,4.14665147651,7.32739233538,2.41350202479,3.4683549139,0.272401406919,9.23077010374,1.31291024375,14.6919433157,6.44217672341,2.4865585634,11.0922069562,1.78407021967,5.6666666834,2.83877102969,0.924446534146,0.171168017815,17.1191387877,6.28521857995,VBQ,-0.000000224367513686,A,0.171839117633,1.98030943046,4.70886132385,5.06521263922,6.1097036429,C,A,1.2151905962,2.02531739185,5.26602467853,6.21097120389,16.5631458202,0.827251458696,0,1.07521391051,11.6952459618,5.23206846581,11.2911392615,3.03317488486,11.8170156942,7.39986057015,0.33608174522,I,13.1981482511,6.05907200074,1.56114754981,9.03486587787,B,15.22099423,0.100234580403,1.49367147263,P,3.78903023572,6.02446525913,7.75989262721,1.7172998784,14.8386039189,1,0.273014614306,5.03065435965,15.0907778617,A,7.12236247276,16.8501530749,9.83333301384,6.27431951856,F,1,2.36966737212,B,D,1.71236088099,5.44303703844,11.5000009422,C,3.2692313081,9.74446216879,3.59658308588,1.74683507617,1.72151924056,2.9237953868,0.784809460044,6.53382000799,1.55274332675,0.119642054107,0.864153441496,C,0.243056475838,4.38844549828,4.41531611004,0.295152519601,4.64978869639,5.40145890816,13.3056201812,0.773558001008,13.9602453183,5.0732028709,1.16452295214,5.51732087114,1.91328899098,0.112590559714,10.7479051668,D,1.03806967642,1.09152161945,A,3.08860834566,E,G,12.9259270747,10.1666661945,3.06629848068,6.06164262492,6.22871090948,4.02755926171,2.15596274725,2.88300763885,5.9615378107,3.5728179157,0.342027815989,AQ,2.15445815872,5.58544283416,1.02210331494,0,1.16788303742,2.8333327466
